183.24,21.2919,3.35532,163.116,104.368,71.5688,134.277,45.7433,10.2917,55.66,25.9399,70.1888,89.11,132.834,31.4828,50.9786,3.0814,63.3121,77.5583,67.3911,28.8548,280.638,78.1581,229.484,19.3829,43.7159,62.4224,24.3776,228.8,114.596,138.657,102.515,26.2198,27.0273,6.6576,5.5572,15.226,14.9456,14.618,79.3325,16.0595,46.6753,67.6774,9.00008,2.55055,7.4082,9.87602,114.357,34.5664,171.338,22.1747,87.0756,188.914,1.61739,15.7675,55.5797,97.2325,18.3793,13.3642,129.922,11.3804,26.1722,18.0282,49.8844,13.5129,1.86595,12.1066,26.6155,10.9354,13.5641,10.439,65.9981,57.0878,0.0259878,273.042
183.24,21.2919,3.35532,163.116,104.368,71.5688,134.08,45.7433,4.72705,55.66,25.9399,70.1888,97.4243,121.407,31.4828,48.2811,3.0814,63.3121,82.6663,67.3911,33.6871,280.638,78.1581,229.484,20.1571,43.7159,70.6847,24.3776,228.8,117.361,138.657,102.515,25.9125,16.0872,11.5344,3.6006,13.3027,8.02585,18.2301,80.5121,16.0595,41.4748,67.6774,14.203,28.0794,7.4082,3.67162,114.357,23.2805,171.338,24.3578,87.0756,188.914,1.61739,7.69946,54.9174,97.2325,18.3793,9.34582,129.379,11.3804,26.6454,18.0282,49.8844,7.8617,5.10867,12.1066,26.6155,9.12915,4.92278,7.5081,4.80791,60.8656,0.0259878,269.737
193.321,21.2919,3.35532,163.116,104.368,71.5688,134.08,44.4733,4.72705,55.66,25.9399,70.1888,97.4243,121.407,31.4828,45.6969,3.0814,63.3121,82.6663,67.3911,36.7845,280.638,78.1581,229.484,20.5626,43.7159,70.6847,24.3776,228.8,139.387,116.21,102.515,24.0901,8.07318,15.3073,3.6006,13.3467,3.11338,14.9845,80.5121,6.71149,33.6823,48.5628,14.203,28.0794,41.0375,32.6903,114.357,19.6319,171.338,27.8382,87.0756,188.914,1.61739,11.3382,62.6736,108.315,33.7059,9.34582,88.3736,11.3804,26.0338,31.9264,26.0942,2.95025,5.10867,22.8701,21.7268,9.12915,6.49932,29.227,44.5711,42.2727,0.0259878,269.73
193.321,18.5193,3.35532,163.116,104.368,71.5688,134.08,44.6039,4.72705,57.554,25.9399,70.1888,97.4243,121.407,31.4828,45.6969,3.0814,63.3121,82.6663,67.3911,36.0993,280.638,78.1581,229.484,24.9889,43.7159,64.7698,24.3776,228.8,139.387,122.91,102.515,24.0901,8.80492,1.48235,0.81813,13.2858,6.23438,19.8739,70.6964,6.1761,31.6383,44.7589,14.5856,37.0242,42.7595,40.0908,113.827,11.3597,171.338,28.7808,60.9268,188.914,1.61739,11.3382,62.2903,119.752,48.4243,11.7887,88.3736,11.3804,26.0338,31.9264,39.4271,1.40453,13.6705,2.71406,11.5618,1.51297,12.4654,15.0192,10.013,127.684,0.0259878,269.504
193.321,18.5193,2.30683,163.116,104.368,71.5688,134.08,40.7369,4.72705,57.554,25.9399,70.1888,93.1051,121.407,41.1288,50.3093,3.0814,70.2611,82.6663,67.3911,24.7286,280.638,78.1581,229.484,24.9889,43.7894,64.7698,24.3776,228.8,142.227,115.825,103.447,22.8225,8.80492,0.147106,0.81813,16.7742,6.23438,26.4649,66.1187,17.5656,31.6383,45.0127,14.5856,37.0242,42.7595,31.6656,135.06,15.4628,171.338,22.9618,60.9268,188.914,1.61739,11.3382,69.211,120.573,48.4243,12.7222,70.3092,11.3804,19.9521,31.9264,38.8504,2.16498,22.1339,2.71406,11.6642,18.5372,22.1246,16.4552,71.4521,127.684,0.0259878,274.638
193.321,18.5193,52.2206,163.116,57.5987,71.5688,134.08,40.7369,3.71258,57.6311,25.9399,70.1888,93.1051,121.407,41.1288,47.6387,3.0814,70.2611,82.6663,67.3911,24.7286,280.638,78.1581,229.484,34.5774,43.7894,64.0765,24.3776,228.8,141.74,100.644,108.266,23.7999,10.3539,19.0984,0.81813,14.5331,6.23438,25.8182,43.6173,17.5656,30.7657,28.6256,14.5856,57.4957,42.7595,14.2692,138.96,41.8813,171.338,12.7206,60.9268,188.914,1.61739,11.3382,51.1455,120.197,48.4243,15.3384,71.2364,11.3804,19.9521,20.0505,18.1188,5.42085,22.1339,7.30536,12.0452,20.0682,30.5578,64.1646,12.1305,127.684,0.0259878,271.768
196.211,18.5193,54.2555,163.116,57.5987,71.5688,125.433,35.4958,15.5811,55.522,25.9533,70.1888,93.1051,119.205,41.1288,61.1377,3.0814,60.3853,82.6663,70.0776,21.5397,280.638,78.1581,229.484,44.771,36.3315,64.0765,24.3776,228.8,136.319,99.6173,108.266,30.1824,4.8075,23.637,3.57177,13.9003,6.23438,23.7033,43.6173,19.5129,25.1644,35.0659,15.8528,57.4957,12.8578,24.6534,150.217,75.7554,68.89,12.7206,62.2953,162.103,12.2851,67.3016,41.0911,120.411,48.4243,71.8096,46.8581,14.4231,35.2911,20.0505,9.58931,8.28705,22.7067,19.5365,12.791,15.5762,54.0648,51.9219,74.4151,127.094,0.0259878,272.605
196.211,18.5193,54.2555,163.116,57.5987,70.4509,125.433,37.5741,9.89494,55.522,25.9533,70.1888,95.3532,119.205,41.1288,61.1377,4.51214,59.6511,84.2921,69.9395,21.5397,280.638,78.1581,225.108,45.3834,36.3315,64.0765,23.9631,228.8,136.319,99.6173,119.935,27.1119,2.31867,24.8339,3.57177,10.5908,12.6638,14.6498,45.2755,19.5129,26.4907,50.903,33.5529,36.8917,12.8578,12.3561,150.217,89.1022,80.2588,12.7206,31.9474,162.103,16.256,52.8772,41.0911,120.753,48.4243,101.595,48.6894,14.4231,27.7772,14.0836,1.81527,11.6155,12.9368,17.4657,13.7059,15.5649,29.9308,24.2457,66.8982,15.9149,0.0259878,265.309
196.211,18.5193,54.2555,163.116,57.5987,70.4509,122.642,37.5741,12.1175,55.522,25.9533,70.1888,95.3532,119.205,41.1288,61.1377,4.51214,58.743,84.2921,69.9395,21.5397,280.638,78.1581,225.108,45.3834,36.3315,64.0765,23.9631,224.421,135.72,99.6173,119.935,12.5252,3.23965,24.8339,13.9493,10.1069,12.6638,13.1549,54.7708,19.5129,16.4504,50.903,30.1853,36.5259,19.0284,7.74498,151.098,74.1739,89.6202,12.7206,31.9474,162.103,16.256,13.6954,30.3024,119.823,47.3642,116.096,48.6894,36.1567,28.1005,5.63282,3.76928,9.68926,12.9368,19.6177,55.878,13.7803,29.9308,21.9594,62.3239,7.39616,0.0259878,269.313
196.211,18.5193,54.2555,163.116,59.5393,70.4509,122.642,37.3592,12.7808,66.4703,25.9533,67.8825,93.1478,121.415,36.7365,61.1377,7.23992,58.743,84.2921,59.9669,21.5397,280.638,78.1581,225.108,36.6735,36.3315,64.0765,39.156,220.815,136.312,99.6173,120.697,12.9283,3.66654,24.8339,13.011,1.11204,25.1732,21.634,79.1214,10.1927,37.9745,62.509,30.6429,36.3222,3.8187,25.8079,176.091,66.8404,45.0768,20.5655,18.3228,173.396,34.0187,5.49229,39.4179,160.052,29.4462,95.9754,5.01046,36.1567,28.5273,10.207,3.92752,9.7627,2.32878,20.6656,55.878,18.648,38.1097,27.9738,75.5467,6.77558,0.0259878,271.312
196.211,18.5193,54.2555,163.116,59.5393,70.4509,122.269,34.4508,15.8078,66.4703,25.9533,67.8825,93.1478,121.415,36.9295,57.9613,7.23992,18.1077,84.2921,108.877,21.5397,280.638,78.1581,225.108,30.3376,36.3315,64.0765,39.214,257.532,125.775,99.6173,98.8139,3.9522,3.18002,24.8339,13.011,1.11204,25.1732,14.2101,58.1561,18.4206,60.6843,59.9728,30.2835,48.3335,6.83081,25.8079,176.091,63.9943,41.0289,20.5655,27.5822,173.396,12.5563,20.2727,41.2942,160.052,16.4624,93.7282,5.01046,32.2082,26.9572,7.15701,4.59953,8.85507,2.32878,25.1561,77.1141,22.2698,64.3367,28.9845,68.1254,2.38273,0.00767741,274.203
196.702,18.9017,54.2555,163.116,58.877,70.4509,122.269,34.4258,15.8078,62.3447,25.9533,67.1942,93.1478,120.793,36.9295,63.2403,7.23992,18.1077,84.2921,108.877,21.5397,280.638,78.1581,226.245,25.3793,36.3315,64.0765,50.6395,257.532,113.666,99.6173,98.8139,3.9522,7.36021,25.8635,10.4205,1.11204,28.9052,47.0632,48.0636,20.4506,56.6713,59.9728,38.3762,25.7233,4.31728,34.7344,140.148,67.9615,59.8564,54.0662,30.9462,166.23,25.845,21.0698,32.6788,114.578,34.603,84.4432,26.8967,32.2082,18.204,7.13402,3.68591,8.38305,19.444,15.6359,77.1141,7.79076,55.2852,11.1422,67.7867,67.4467,0.00767741,273.783
196.702,18.9017,54.2555,163.116,58.877,70.4509,122.269,36.2004,10.5052,62.3447,25.9533,67.1942,93.1478,129.288,36.9295,63.2403,7.23992,18.1077,84.2921,108.877,19.6842,280.638,78.1581,226.245,25.0086,33.4304,67.2556,50.6395,257.532,113.666,104.569,98.8139,5.90325,10.5549,27.7524,14.19,1.11204,27.411,44.3853,48.0636,1.97144,47.2745,63.1053,38.3762,25.7233,25.3553,37.1212,91.8922,68.1283,59.8564,52.9624,25.8915,166.23,34.968,21.0698,54.086,114.578,30.9939,40.808,26.8967,81.1494,0.716212,2.22015,44.8904,5.90288,8.5626,19.9571,41.6106,9.67299,14.3297,24.0293,67.7399,67.4467,0.00767741,272.391
196.702,15.8084,49.4309,163.116,67.6622,70.4509,120.388,36.2004,10.5052,62.3447,22.0229,70.1308,100.686,122.724,36.9295,63.2403,7.23992,18.1077,81.5015,108.877,19.6842,280.638,78.1581,226.245,22.5671,31.7419,67.2556,63.5675,265.578,95.2332,113.017,99.4614,5.90325,5.0583,30.666,15.8794,8.84784,35.8073,40.4694,34.296,1.97144,42.0625,84.9847,11.9206,36.2276,49.9359,29.1587,81.704,66.8265,49.0328,72.0938,25.8915,166.23,42.9669,34.1304,54.086,114.578,27.6803,18.4,36.6405,52.9731,15.8255,2.51687,36.4569,5.83289,11.9583,14.7389,41.6106,9.62853,10.4857,23.148,68.9745,80.9403,0.00767741,271.328
196.702,15.8084,49.4309,163.116,67.6622,70.4509,120.388,35.2316,11.2948,65.0455,22.0229,70.1308,100.686,124.348,36.9295,63.2403,9.61954,13.9847,81.5015,108.877,20.7646,280.638,78.1581,226.245,22.5671,25.7656,63.5033,53.9976,265.578,95.2332,116.392,99.4614,5.57289,8.98993,22.3266,15.8794,8.84784,39.3702,24.9057,34.296,3.05493,43.4001,84.9847,11.9206,39.3421,49.0167,46.2081,111.97,66.8265,49.0328,67.701,33.566,167.41,42.9669,23.7497,55.9545,114.578,38.5361,18.5333,39.2058,49.119,16.2173,2.51687,25.1032,5.92497,42.1618,3.81238,10.6121,14.7323,10.0523,37.8398,53.6006,44.1017,0.00767741,268.638
184.899,23.6482,21.0471,163.116,67.6622,70.4509,131.516,22.3713,32.1784,65.0455,22.0229,70.1308,110.789,115.547,36.9295,58.4026,9.91288,11.6725,75.5892,108.877,35.9202,280.638,78.1581,226.245,24.9013,33.7878,63.5033,53.9976,265.578,106.904,116.392,99.4614,12.7221,13.9754,9.92679,12.4309,8.84784,31.2402,24.9057,28.7133,3.05493,43.4001,79.2582,8.02659,40.0207,29.6984,64.4217,83.4275,74.7223,48.3168,67.701,49.8275,170.389,56.6119,3.11793,63.4698,107.236,63.1719,18.5333,44.2388,49.556,14.4162,2.51687,25.1032,8.17992,26.5094,5.6391,14.2469,9.51459,2.60235,24.8898,53.6006,81.4166,0.00767741,271.081
188.288,23.6482,21.0471,163.116,67.6622,65.5944,131.516,39.4845,24.3258,60.2984,22.0229,94.3215,110.789,98.7767,36.9295,67.2123,17.8021,4.4739,69.2318,111.322,36.1278,280.638,78.1581,194.839,27.1728,35.729,63.5033,6.3307,265.578,106.904,108.175,151.283,2.78019,26.2017,13.3463,13.6371,8.84784,31.2402,5.45855,56.4574,13.4283,50.7923,56.514,8.72656,45.6723,47.5922,75.3285,85.7592,41.1974,48.3168,74.7584,74.5248,76.1465,51.6496,10.2809,49.1717,105.823,100.974,20.2216,58.6427,51.2267,14.4162,2.51687,20.4319,1.84547,32.6457,27.0457,8.71574,10.0761,6.3107,29.626,39.9997,81.4166,0.0177743,268.224
188.288,35.357,21.0471,182.755,49.3108,69.1223,131.516,39.4845,24.3258,44.1691,36.4873,70.2124,105.967,111.083,36.9295,67.2123,22.4056,9.59237,66.7664,84.3301,36.1278,289.107,78.1581,194.839,28.8373,35.678,63.5033,4.09325,269.558,106.904,108.175,175.349,2.78019,9.37317,13.0384,14.0213,8.84784,19.5969,18.4226,56.4574,11.8346,50.7923,3.58553,21.2585,29.5782,47.5922,75.3285,85.7592,39.6538,48.3168,98.3508,118.365,64.9769,57.0026,13.26,49.0321,97.5877,100.974,30.2546,49.7597,51.8157,14.4162,2.51687,20.5353,25.8651,29.0798,12.7279,7.18889,2.75154,18.2666,47.0912,73.553,1.92412,0.0177743,263.519
188.288,36.1445,21.0471,182.755,49.4059,69.1223,131.516,38.3936,24.3258,42.6647,36.4873,70.2124,105.967,111.083,36.9295,67.2123,28.525,9.59237,66.7664,84.0795,36.1278,289.107,78.1581,194.839,21.1621,35.678,63.5033,4.09325,269.558,110.33,108.175,166.196,2.78019,8.01886,13.0384,20.738,8.84784,19.5969,18.4226,56.4574,11.9952,53.9684,3.58553,36.7774,25.0006,47.5922,63.2158,52.1686,40.4876,45.5018,98.3508,118.365,64.9769,57.0026,8.45727,49.0321,137.295,137.179,30.2546,30.3524,53.1752,16.7011,5.27945,27.5456,25.606,3.27702,12.908,9.94025,2.75154,5.71829,53.2257,73.553,10.6608,0.0177743,267.912
192.852,36.3283,21.0471,182.257,51.6539,70.074,128.585,38.3936,24.3258,44.9891,36.4873,70.2124,98.5021,100.415,36.9295,67.2123,28.525,9.83657,66.2239,116.524,33.7044,289.107,78.1581,194.839,19.4301,44.8722,68.8939,4.09325,304.769,110.33,108.175,110.61,5.89736,8.01886,22.0758,20.6945,8.84784,19.5969,18.4226,34.8951,15.0392,53.9684,3.58553,44.899,5.05461,46.5176,72.3429,57.1801,34.5744,45.5018,98.3508,118.365,113.831,42.371,24.1954,30.7883,108.812,105.488,28.3909,53.5147,37.5576,16.7011,38.0731,27.5788,28.4468,3.16044,6.82784,9.94025,3.92173,8.00353,83.4424,82.2118,47.0047,0.0238514,274.384
171.229,36.3666,21.0471,182.257,53.2944,70.074,148.382,25.1911,21.6616,43.8976,36.4873,70.2124,98.5021,100.415,24.4594,67.2123,45.741,11.8684,68.6525,113.858,33.7044,289.107,78.1581,194.839,20.3268,44.8722,51.4418,4.09325,304.769,109.046,108.175,110.61,5.89736,8.01886,19.4395,20.6945,8.84784,16.2489,20.2181,34.8951,11.694,56.2107,3.58553,55.0266,5.05461,53.1827,68.1682,28.2182,34.5744,45.5222,98.3508,135.266,113.831,6.98562,24.1954,26.9838,108.812,99.2011,22.3996,53.5147,37.5576,56.6228,38.0731,27.5788,34.1428,18.0246,20.5755,19.7431,3.92173,31.9329,83.4424,74.1805,31.8341,0.0238514,280.645
171.229,36.0325,21.0471,182.257,49.522,70.074,148.382,25.1911,21.6616,57.0272,24.3162,70.2124,98.5021,100.415,24.4594,65.908,35.0559,11.8684,68.6525,136.034,24.2005,289.107,78.1581,194.839,28.5651,44.8722,51.4418,10.2413,304.769,112.55,83.8978,118.499,4.02865,13.0885,23.3087,19.1417,8.84784,24.1487,4.57138,47.6059,11.694,87.8642,11.7619,53.9226,16.1354,50.302,68.1682,28.2182,25.6588,6.36907,56.9186,125.08,72.5794,28.202,20.2761,35.9917,116.188,112.739,22.3996,53.5147,46.7668,60.3424,15.8279,28.0501,46.3676,37.3619,8.32016,30.2111,3.92173,31.9329,11.5515,110.869,30.2085,0.0238514,277.557
171.229,36.0325,21.0471,182.257,49.522,70.074,148.382,25.1911,23.7489,57.0272,24.3162,74.8514,100.906,100.415,24.4594,65.908,34.6155,12.973,68.4088,134.322,24.2005,289.107,78.1581,194.839,18.6011,44.8722,51.4418,10.2413,304.769,112.55,83.8978,118.499,4.02865,6.40687,22.1644,27.3721,8.84784,6.19884,4.57138,46.9009,13.8924,97.5404,11.7619,31.4899,62.8976,63.5186,55.3491,28.2182,50.6863,75.0925,56.9186,111.762,72.5794,22.9496,10.5773,26.3339,116.188,112.739,19.9251,27.9553,51.4331,45.7873,15.2812,31.9442,12.4698,24.0301,6.36907,39.7845,3.92173,35.2932,49.1424,108.501,27.3571,0.0238735,278.499
171.229,36.496,21.0471,163.211,53.8822,66.2694,148.382,25.1911,23.7489,50.6479,24.3162,93.8402,108.976,104.509,24.4594,65.908,35.8249,12.0167,55.7795,134.322,25.0695,289.107,78.1581,194.839,18.6011,48.5575,58.0054,10.2413,304.769,105.51,85.0492,118.499,7.03234,13.5792,16.8571,28.8974,2.29569,16.9245,4.57138,46.9009,13.8924,94.5021,11.7619,46.4834,87.2957,40.576,54.2783,9.3955,59.9001,28.8512,56.9186,111.762,109.595,43.8412,23.5227,12.8846,129.278,144.386,15.7027,42.1442,19.0836,30.7643,15.9636,1.3889,22.5221,24.7775,11.6515,22.8098,14.2842,3.08338,14.1317,99.6419,27.2051,0.0238735,274.683
171.229,36.4081,21.0471,163.211,50.1297,66.2694,148.382,25.1911,23.7489,53.9547,24.3162,93.8402,111.821,112.907,24.3301,65.908,35.8249,1.08396,52.8518,134.322,40.825,289.107,78.1581,194.839,8.87361,40.3672,58.0054,10.2413,304.769,109.441,90.8098,118.499,5.07737,14.8703,3.81297,24.212,2.29569,16.9245,4.57138,58.3171,13.8924,77.4042,16.7883,46.4834,87.2957,40.1321,57.029,9.3955,69.5402,46.2798,77.2575,160,32.5397,25.4978,23.5227,32.5828,51.5906,144.386,38.3427,72.4009,18.1459,29.8222,14.0008,3.24706,23.6798,23.5936,11.6515,36.6645,26.1659,1.19719,20.7008,95.9599,27.2051,0.0238735,273.417
171.229,36.853,21.0471,163.211,50.1297,66.2694,148.382,17.905,23.7489,53.9547,18.6034,93.8402,122.535,117.212,24.3301,65.908,35.8249,1.08396,54.674,134.322,40.825,289.107,78.1581,194.839,7.52583,40.3672,58.2798,10.2413,304.769,109.441,90.8098,118.499,17.0593,12.5528,5.71086,30.585,2.29569,2.3875,4.57138,62.5179,1.99424,77.4042,7.5205,43.3934,87.2957,45.6398,57.029,27.9981,69.5402,45.1159,77.2575,147.957,44.727,35.6456,22.1971,13.4721,46.0443,111.477,33.0734,115.114,18.0106,69.7033,12.3825,3.24706,29.789,25.9562,5.49464,36.6645,18.5681,2.51779,28.8658,68.5727,37.1124,0.0118666,276.073
147.147,36.1529,21.0471,163.211,47.9059,66.2694,148.382,21.5199,23.7489,53.9547,18.6034,93.8402,122.535,130.448,11.1328,65.908,34.1247,1.08396,52.8024,134.322,40.825,289.107,78.1581,194.839,14.2011,40.3672,70.1537,21.2213,304.769,114.688,60.8206,118.499,17.0593,10.3349,5.79085,30.585,2.29569,6.40557,13.73,72.8478,1.99424,50.49,30.3531,52.9166,81.8463,26.5802,39.4458,27.9981,98.4805,25.0111,77.2575,147.957,20.151,23.7782,22.1971,13.4721,46.0443,176,31.1445,115.114,15.768,16.4366,5.08019,44.0914,23.7774,11.0728,5.49464,57.0889,23.3388,7.15654,42.0425,71.7061,45.1291,0.0118666,274.161
165.943,35.4791,21.0471,157.443,47.9059,81.8641,148.382,12.2673,23.7489,53.9547,18.6034,93.8402,122.535,130.448,11.1328,65.908,31.9213,1.08396,41.5462,129.096,51.6525,286.884,78.1581,194.839,15.8405,40.0593,70.1537,21.2213,304.769,107.37,60.8206,118.499,21.4764,25.5462,5.0985,16.5047,2.29569,3.23514,13.73,61.7791,21.5501,8.34469,33.3139,52.2953,102.476,5.82546,30.944,37.4425,98.4805,25.4863,77.2575,103.112,20.151,15.9065,22.1971,23.6531,45.344,176,73.3173,104.579,22.6991,20.0406,7.50176,24.6683,23.5419,10.9826,5.49464,89.946,38.7494,0.985094,38.16,80.6835,28.4248,0.0118666,277.821
183.13,35.6538,21.0471,150.916,48.5735,81.8641,178.053,22.6073,23.7489,53.9547,18.6034,58.6607,113.757,135.1,11.1328,65.908,37.1433,1.08396,40.8898,112.48,54.0059,286.884,78.1581,194.839,26.2474,28.0502,70.1537,21.2213,304.769,108.932,57.4119,144.209,22.4963,25.5462,7.44885,1.18111,6.05691,3.23514,13.73,47.3612,21.5501,8.34469,25.4286,41.2091,133.695,46.7968,30.944,43.545,111.844,25.741,75.337,103.112,10.2362,13.9718,13.7697,9.20555,42.9587,145.585,93.4056,111.55,22.6991,19.1565,7.50746,36.1496,20.0616,3.88744,4.86738,33.7617,38.7494,0.985094,48.6288,18.3089,23.8965,0.0118666,272.386
